Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
99       0.48     10.72    252.44   -413.39  -78.73   -240.96  0.00     0.00     0.00     -16.07   0.00     0.00     -496.72 
100      0.42     12.00    249.26   -433.23  -72.15   -238.19  0.00     0.00     0.00     -18.79   0.00     0.00     -513.11 
101      0.45     10.85    273.69   -423.81  -75.03   -237.51  0.00     0.00     0.00     -20.98   -0.00    0.00     -483.65 
102      0.44     11.25    287.23   -429.37  -76.20   -231.99  0.00     0.00     0.00     -17.14   -0.00    0.00     -467.47 
103      0.47     11.05    280.59   -421.74  -70.68   -257.70  0.00     0.00     0.00     -20.59   0.00     0.00     -490.12 
104      0.48     10.82    285.13   -441.04  -76.77   -247.48  0.00     0.00     0.00     -19.40   -0.00    0.00     -499.57 
105      0.41     11.30    278.81   -427.97  -75.02   -236.10  0.00     0.00     0.00     -17.34   0.00     0.00     -477.62 
106      0.43     11.34    280.80   -424.01  -79.01   -237.56  0.00     0.00     0.00     -19.91   0.00     0.00     -479.68 
107      0.52     10.65    269.35   -420.62  -80.38   -245.34  0.00     0.00     0.00     -18.99   -0.00    0.00     -495.98 
108      0.50     11.53    299.36   -431.16  -68.34   -252.79  0.00     0.00     0.00     -19.45   0.00     0.00     -472.39 
109      0.40     12.29    295.51   -413.66  -63.45   -234.13  0.00     0.00     0.00     -17.69   0.00     0.00     -433.40 
110      0.56     10.74    260.91   -422.56  -79.05   -241.56  0.00     0.00     0.00     -18.52   0.00     0.00     -500.77 
111      0.60     10.73    239.92   -432.63  -78.52   -254.00  0.00     0.00     0.00     -17.11   0.00     0.00     -542.33 
112      0.44     11.53    260.07   -405.50  -75.38   -231.17  0.00     0.00     0.00     -16.64   0.00     0.00     -468.62 
113      0.52     10.92    260.91   -411.37  -79.46   -246.80  0.00     0.00     0.00     -19.57   0.00     0.00     -496.29 
114      0.60     10.33    287.43   -420.86  -79.46   -241.87  0.00     0.00     0.00     -18.27   0.00     0.00     -473.02 
115      0.65     10.91    263.05   -424.64  -76.89   -261.52  0.00     0.00     0.00     -19.44   0.00     0.00     -519.44 
116      0.69     10.15    287.26   -415.73  -92.39   -255.88  0.00     0.00     0.00     -20.14   -0.00    0.00     -496.88 
117      0.67     10.64    285.31   -404.54  -81.34   -247.40  0.00     0.00     0.00     -18.84   -0.00    0.00     -466.81 
118      0.56     10.41    249.53   -403.32  -86.07   -248.84  0.00     0.00     0.00     -17.36   -0.00    0.00     -506.07 
119      0.57     10.76    242.86   -422.97  -75.44   -241.56  0.00     0.00     0.00     -15.95   0.00     0.00     -513.06 
120      0.51     10.73    261.88   -417.51  -83.60   -260.43  0.00     0.00     0.00     -19.08   -0.00    0.00     -518.74 
121      0.54     11.16    250.96   -412.13  -78.24   -252.55  0.00     0.00     0.00     -17.76   -0.00    0.00     -509.72 
122      0.57     10.80    259.76   -414.24  -80.87   -253.25  0.00     0.00     0.00     -15.79   -0.00    0.00     -504.39 
123      0.60     10.49    283.46   -415.15  -81.29   -262.52  0.00     0.00     0.00     -17.99   -0.00    0.00     -493.49 
124      0.53     11.08    273.66   -418.59  -73.71   -244.31  0.00     0.00     0.00     -17.66   -0.00    0.00     -480.61 
125      0.49     10.93    283.66   -434.13  -72.79   -243.75  0.00     0.00     0.00     -17.58   -0.00    0.00     -484.59 
126      0.62     10.72    280.00   -417.50  -77.56   -252.75  0.00     0.00     0.00     -18.47   -0.00    0.00     -486.28 
127      0.58     10.81    275.93   -420.98  -79.17   -253.70  0.00     0.00     0.00     -18.86   -0.00    0.00     -496.77 
128      0.57     11.05    263.69   -435.10  -78.68   -250.42  0.00     0.00     0.00     -18.60   0.00     0.00     -519.11 
129      0.61     10.79    274.60   -415.38  -77.99   -253.20  0.00     0.00     0.00     -17.34   -0.00    0.00     -489.32 
